Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Sergipe;Sergipe;7-RO-114-SE;7RO  0114  SE;RIACHUELO;Carmo;4.80E+14;2023/07;50085;0;50085;0.026;0;0.026;0.806;161259;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;744;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;7395225;348575;473015;178295;23053;128725;0.66005;0.18835;0;0;0;0;0;0;0.4165;1119145;210817;54101718;339648925;04/09/2023 02:36
Alagoas;Alagoas;7-PIR-37-AL;7PIR 0037  AL;PILAR;Origem Alagoas;4.80E+14;2023/07;0;0;0;81107;0;81107;226183;0;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;733;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;83.76;6.19;3.62;0.64;1.44;0.32;0.37;0.3;0.05;0;0;0;0;0;2.9;0.41;205005;53404612;382936838;04/09/2023 02:36
Sergipe;Sergipe;7-RO-112-SE;7RO  0112  SE;RIACHUELO;Carmo;4.80E+14;2023/07;128044;0;128044;0.0665;0;0.0665;2.06;84224;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;734;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;7395225;348575;473015;178295;23053;128725;0.66005;0.18835;0;0;0;0;0;0;0.4165;1119145;210817;54101718;339648925;04/09/2023 02:36
Ceará;Potiguar;7-FZB-158-CE;7FZB 0158  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;41659;0;41659;0.0051;0;0.0051;0.157;26791;ETO de Fazenda Belém;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Sergipe;Sergipe;7-RO-105-SE;7RO  0105  SE;RIACHUELO;Carmo;4.80E+14;2023/07;32415;0;32415;0;0;0;0;2292342;Estação Coletora de Bomfim;INSTALACAO EMB/DESEMB;743;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;7395225;348575;473015;178295;23053;128725;0.66005;0.18835;0;0;0;0;0;0;0.4165;1119145;210817;54101718;339648925;04/09/2023 02:36
Alagoas;Alagoas;7-PIR-12-AL;7PIR 0012  AL;PILAR;Origem Alagoas;4.80E+14;2023/07;241515;0;241515;13229;0;13229;36891;117885;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;686;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;83.76;6.19;3.62;0.64;1.44;0.32;0.37;0.3;0.05;0;0;0;0;0;2.9;0.41;205005;53404612;382936838;04/09/2023 02:36
Sergipe;Sergipe;7-RO-101-SE;7RO  0101  SE;RIACHUELO;Carmo;4.80E+14;2023/07;32459;0;32459;0;0;0;0;692648;Estação Coletora de Bomfim;INSTALACAO EMB/DESEMB;744;2021/02;Sergipano Terra;24.5;< 290ºC;0.2694;290ºC a 380ºC;0.1436;> 380ºC;0.587;7395225;348575;473015;178295;23053;128725;0.66005;0.18835;0;0;0;0;0;0;0.4165;1119145;210817;54101718;339648925;04/09/2023 02:36
Ceará;Potiguar;7-FZB-664-CE;7FZB664CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;2395;0;2395;0.0029;0;0.0029;0.091;720934;ETO de Fazenda Belém;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-738-RN;7ARG738RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Alagoas;Alagoas;7-PIR-11-AL;7PIR 0011  AL;PILAR;Origem Alagoas;4.80E+14;2023/07;0;0;0;0;1005;1005;28025;646822;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;162;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;83.76;6.19;3.62;0.64;1.44;0.32;0.37;0.3;0.05;0;0;0;0;0;2.9;0.41;205005;53404612;382936838;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-737-RN;7ARG737RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;20121;0;20121;0.0013;0;0.0013;0.039;76671;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;734;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Ceará;Potiguar;3-FZB-4-CE;3FZB 0004  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;0.1966;0;0.1966;0.0002;0;0.0002;0.007;386935;Estação Coletora de Fazenda Belém 5;INSTALACAO EMB/DESEMB;710;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-736-RN;7ARG736RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Alagoas;Alagoas;7-PIR-10-AL;7PIR 0010  AL;PILAR;Origem Alagoas;4.80E+14;2023/07;316357;0;316357;76809;0;76809;214198;52238;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;618;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;83.76;6.19;3.62;0.64;1.44;0.32;0.37;0.3;0.05;0;0;0;0;0;2.9;0.41;205005;53404612;382936838;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-734-RN;7ARG734RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;89147;0;89147;0.0055;0;0.0055;0.171;707486;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;655;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Ceará;Potiguar;3-FZB-5-CE;3FZB 0005  CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;43256;0;43256;0.0052;0;0.0052;0.162;3781;Estação Coletora de Fazenda Belém 7;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-733-RN;7ARG733RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Alagoas;Alagoas;3-PIR-5-AL;3PIR 0005  AL;PILAR;Origem Alagoas;4.80E+14;2023/07;0.3969;0;0.3969;0.3847;0;0.3847;10728;0.0536;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;724;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;83.76;6.19;3.62;0.64;1.44;0.32;0.37;0.3;0.05;0;0;0;0;0;2.9;0.41;205005;53404612;382936838;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-731-RN;7ARG731RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Ceará;Potiguar;7-FZB-1000-CE;7FZB1000CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;12896;0;12896;0.0016;0;0.0016;0.051;40847;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;326;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-730-RN;7ARG730RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;72408;0;72408;0.0045;0;0.0045;0.139;2193356;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Alagoas;Alagoas;3-PIR-3-AL;3PIR 0003  AL;PILAR;Origem Alagoas;4.80E+14;2023/07;0;0;0;0;465139;465139;1297137;17865;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;708;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;83.76;6.19;3.62;0.64;1.44;0.32;0.37;0.3;0.05;0;0;0;0;0;2.9;0.41;205005;53404612;382936838;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-729-RN;7ARG729RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;31926;0;31926;0.002;0;0.002;0.061;2896979;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Ceará;Potiguar;7-FZB-1001-CE;7FZB1001CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;77081;0;77081;0.0094;0;0.0094;0.291;147056;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-726-RN;7ARG726RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Alagoas;Alagoas;7-PIR-173D-AL;7PIR173DAL;PILAR;Origem Alagoas;4.80E+14;2023/07;65069;0;65069;0.2119;0;0.2119;5.91;819656;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;566;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;83.76;6.19;3.62;0.64;1.44;0.32;0.37;0.3;0.05;0;0;0;0;0;2.9;0.41;205005;53404612;382936838;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-746-RN;7ARG746RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;21207;0;21207;0.0013;0;0.0013;0.041;604195;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;226;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Ceará;Potiguar;7-FZB-1002-CE;7FZB1002CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;30575;0;30575;0.0037;0;0.0037;0.115;115804;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-723-RN;7ARG723RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Alagoas;Alagoas;7-PIR-61-AL;7PIR 0061  AL;PILAR;Origem Alagoas;4.80E+14;2023/07;0;65333;65333;0;20834;20834;58098;38865;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;217;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;83.76;6.19;3.62;0.64;1.44;0.32;0.37;0.3;0.05;0;0;0;0;0;2.9;0.41;205005;53404612;382936838;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-765-RN;7ARG765RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;16102;0;16102;0.001;0;0.001;0.031;12748;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Ceará;Potiguar;7-FZB-1003-CE;7FZB1003CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;0.6696;0;0.6696;0.0008;0;0.0008;0.024;39749;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;273;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-768-RN;7ARG768RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;48417;0;48417;0.003;0;0.003;0.093;2788161;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;569;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Alagoas;Alagoas;7-PIR-69-AL;7PIR 0069  AL;PILAR;Origem Alagoas;4.80E+14;2023/07;0;52747;52747;0;244046;244046;680573;58696;Estação Coletora de Pilar;INSTALACAO EMB/DESEMB;736;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;83.76;6.19;3.62;0.64;1.44;0.32;0.37;0.3;0.05;0;0;0;0;0;2.9;0.41;205005;53404612;382936838;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-807D-RN;7ARG807DRN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;2118;0;2118;0.0013;0;0.0013;0.041;467382;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Ceará;Potiguar;7-FZB-1004-CE;7FZB1004CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;16668;0;16668;0.002;0;0.002;0.063;1064341;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-806-RN;7ARG806RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;17238;0;17238;0.0011;0;0.0011;0.033;1023516;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-887D-BA;7DJ887DBA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;52388;0;52388;0.1438;0;0.1438;4457;1960473;Estação Dom João;INSTALACAO EMB/DESEMB;609;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ARG-803-RN;7ARG803RN;ALTO DO RODRIGUES;3R Potiguar;4.80E+14;2023/07;0.8645;0;0.8645;0.0005;0;0.0005;0.017;8457;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;79243;0.034;0;0.002;0.002;0.004;0.005;0.01;0.005;0;0;0;0;0.264;19.24;1211;244864;58083019;299104577;04/09/2023 02:36
Ceará;Potiguar;7-FZB-1007-CE;7FZB1007CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;70645;0;70645;0.0086;0;0.0086;0.266;89401;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;744;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PV-9-RN;7PV9RN;BARRINHA LESTE;3R Potiguar;4.80E+14;2023/07;0;0;0;0;0;0;0;0;Ponto de coleta Área do Poço PV-1;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-886D-BA;7DJ886DBA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;88035;0;88035;0.0112;0;0.0112;0.347;185995;Estação Dom João;INSTALACAO EMB/DESEMB;739;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PV-12-RN;7PV12RN;BARRINHA LESTE;3R Potiguar;4.80E+14;2023/07;0.207;0;0.207;0;0;0;0.001;0.8787;Ponto de coleta Área do Poço PV-1;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Ceará;Potiguar;7-FZB-1010-CE;7FZB1010CE;FAZENDA BELÉM CE;3R Fazenda Belém;4.80E+14;2023/07;180621;0;180621;0.0217;0;0.0217;0.672;1486868;Estação Coletora de Fazenda Belém 8;INSTALACAO EMB/DESEMB;718;2017/02;Fazenda Belém;13.2;< 290ºC;0.0806;290ºC a 380ºC;0.1043;> 380ºC;0.8151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PV-11-RN;7PV11RN;BARRINHA LESTE;3R Potiguar;4.80E+14;2023/07;0.0532;0;0.0532;0;0;0;0;20422;Ponto de coleta Área do Poço PV-1;INSTALACAO EMB/DESEMB;279;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-97-BA;7DJ  0097  BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;59567;0;59567;0.0924;0;0.0924;2865;224487;Estação Dom João;INSTALACAO EMB/DESEMB;739;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PV-4-RN;7PV4RN;BARRINHA LESTE;3R Potiguar;4.80E+14;2023/07;0.014;0;0.014;0;0;0;0;0.8706;Ponto de coleta Área do Poço PV-1;INSTALACAO EMB/DESEMB;412;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SVM-8-RN;7SVM 0008  RN;SERRA VERMELHA;3R Potiguar;4.80E+14;2023/07;0.5608;0;0.5608;0.0019;0;0.0019;0.059;387538;Estação Coletora de Serra Vermelha;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23.2;< 290ºC;0.206;290ºC a 380ºC;0.142;> 380ºC;0.652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Alagoas;Alagoas;7-FU-78-AL;7FU  0078  AL;FURADO;Origem Alagoas;4.80E+14;2023/07;0;64316;64316;0;160184;160184;496571;0.4239;Estação Coletora de Furado;INSTALACAO EMB/DESEMB;644;2017/02;Alagoano;40.8;< 210ºC;0.3074;210ºC a 500ºC;0.4866;> 500ºC;0.206;87.25;5.21;2.93;0.52;1.04;0.27;0.13;0.26;0.02;0.02;0.01;0;0;0.01;1.87;0.46;203959;53279486;383686226;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-834-BA;7DJ834BA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;12133;0;12133;0.2094;0;0.2094;6.49;6347234;Estação Dom João;INSTALACAO EMB/DESEMB;654;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
Bahia;Recôncavo;7-RO-15-BA;7RO  0015  BA;REMANSO;PetroRecôncavo;4.80E+14;2023/07;16556;0;16556;0.0216;0;0.0216;0.666;0.0032;Estação Remanso;INSTALACAO EMB/DESEMB;739;;;;;;;;;;85.79;5.63;2.93;0.78;0.83;0.24;0.25;0.2;0.1;0.05;0.01;0;0;0.04;2.96;0.19;204407;53332796;381572246;04/09/2023 02:36
Bahia;Recôncavo;7-CX-99D-BA;7CX99DBA;CEXIS;3R Candeias;4.80E+14;2023/07;77789;0;77789;0.8507;0;0.8507;26.13;0.1923;Estação Cexis;INSTALACAO EMB/DESEMB;742;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;79.58;7.7;3.75;0.83;1.16;0.33;0.4;0.32;0.13;0.04;0;0;0;0.01;5.2;0.55;203968;53279462;37764436;04/09/2023 02:36
Bahia;Recôncavo;7-RO-51-BA;7RO  0051  BA;REMANSO;PetroRecôncavo;4.80E+14;2023/07;54005;0;54005;0.0219;0;0.0219;0.676;1390565;Ponto de Coleta de Búfalo;INSTALACAO EMB/DESEMB;739;;;;;;;;;;85.79;5.63;2.93;0.78;0.83;0.24;0.25;0.2;0.1;0.05;0.01;0;0;0.04;2.96;0.19;204407;53332796;381572246;04/09/2023 02:36
Bahia;Recôncavo;7-DJ-888D-BA;7DJ888DBA;DOM JOÃO;3R Candeias;4.80E+14;2023/07;10674;0;10674;0.0729;0;0.0729;2.26;330292;Estação Dom João;INSTALACAO EMB/DESEMB;521;2022/02;Baiano Mistura;36.5;< 210ºC;0.191;210ºC a 500ºC;0.497;> 500ºC;0.312;68.53;5.09;10.87;3.9;3.97;1.23;1.05;0.64;0.15;0.04;0.01;0;0;0.03;1.77;2.72;208205;53789382;375295793;04/09/2023 02:36
